run_name,lr,seed,epoch,component_index,singular_value,singular_energy,normalized_singular_mass,normalized_energy_mass
final_lr020_seed42,0.2,42,0,0,3508.360107421875,12308591.0,0.20787851512432098,0.9230905771255493
final_lr020_seed42,0.2,42,0,1,438.2724609375,192082.75,0.02596866525709629,0.014405366964638233
final_lr020_seed42,0.2,42,0,2,399.9580383300781,159966.4375,0.02369844727218151,0.011996784247457981
final_lr020_seed42,0.2,42,0,3,284.2510070800781,80798.6328125,0.016842534765601158,0.006059544626623392
final_lr020_seed42,0.2,42,0,4,260.21112060546875,67709.828125,0.015418116003274918,0.005077941343188286
final_lr020_seed42,0.2,42,0,5,187.68228149414062,35224.640625,0.011120612733066082,0.0026416941545903683
final_lr020_seed42,0.2,42,0,6,173.05979919433594,29949.693359375,0.01025419682264328,0.0022460962645709515
final_lr020_seed42,0.2,42,0,7,153.91880798339844,23691.0,0.009120048023760319,0.0017767215613275766
final_lr020_seed42,0.2,42,0,8,142.39788818359375,20277.158203125,0.008437407203018665,0.0015206983080133796
final_lr020_seed42,0.2,42,0,9,127.46954345703125,16248.484375,0.007552867755293846,0.001218565390445292
final_lr020_seed42,0.2,42,0,10,119.95173645019531,14388.4189453125,0.0071074203588068485,0.0010790685191750526
final_lr020_seed42,0.2,42,0,11,112.34469604492188,12621.3310546875,0.0066566853784024715,0.000946544692851603
final_lr020_seed42,0.2,42,0,12,106.27236938476562,11293.81640625,0.0062968856655061245,0.0008469868917018175
final_lr020_seed42,0.2,42,0,13,98.55500030517578,9713.087890625,0.0058396137319505215,0.0007284391322173178
final_lr020_seed42,0.2,42,0,14,98.09423065185547,9622.478515625,0.005812312010675669,0.0007216438534669578
final_lr020_seed42,0.2,42,0,15,93.22691345214844,8691.2578125,0.005523912142962217,0.0006518063601106405
final_lr020_seed42,0.2,42,0,16,86.20729064941406,7431.69677734375,0.005107983015477657,0.0005573448142968118
final_lr020_seed42,0.2,42,0,17,85.66571044921875,7338.61376953125,0.005075893364846706,0.0005503639695234597
final_lr020_seed42,0.2,42,0,18,82.00786590576172,6725.2900390625,0.004859157372266054,0.0005043673445470631
final_lr020_seed42,0.2,42,0,19,80.7892074584961,6526.89599609375,0.004786949139088392,0.000489488709717989
final_lr020_seed42,0.2,42,0,20,77.83760070800781,6058.69189453125,0.004612059332430363,0.0004543754330370575
final_lr020_seed42,0.2,42,0,21,74.26549530029297,5515.36376953125,0.004400403704494238,0.00041362817864865065
final_lr020_seed42,0.2,42,0,22,71.95223999023438,5177.125,0.004263338167220354,0.00038826174568384886
final_lr020_seed42,0.2,42,0,23,70.61548614501953,4986.546875,0.004184132441878319,0.0003739692328963429
final_lr020_seed42,0.2,42,0,24,69.19522094726562,4787.978515625,0.004099978134036064,0.00035907747223973274
final_lr020_seed42,0.2,42,0,25,67.140869140625,4507.896484375,0.0039782533422112465,0.00033807253930717707
final_lr020_seed42,0.2,42,0,26,66.50984191894531,4423.55908203125,0.003940863069146872,0.00033174760756082833
final_lr020_seed42,0.2,42,0,27,64.72191619873047,4188.92626953125,0.00383492442779243,0.000314151169732213
final_lr020_seed42,0.2,42,0,28,63.80227279663086,4070.72998046875,0.0037804334424436092,0.0003052869578823447
final_lr020_seed42,0.2,42,0,29,62.33253860473633,3885.345458984375,0.0036933482624590397,0.0002913839416578412
final_lr020_seed42,0.2,42,0,30,60.710201263427734,3685.728515625,0.003597221104428172,0.000276413542451337
final_lr020_seed42,0.2,42,0,31,60.0136833190918,3601.64208984375,0.0035559507086873055,0.0002701074117794633
final_lr020_seed42,0.2,42,0,32,59.03644561767578,3485.302001953125,0.00349804712459445,0.0002613824326545
final_lr020_seed42,0.2,42,0,33,57.951847076416016,3358.41650390625,0.0034337821416556835,0.000251866556936875
