run_name,lr,seed,epoch,component_index,singular_value,singular_energy,normalized_singular_mass,normalized_energy_mass
final_lr010_seed42,0.1,42,0,0,3508.360107421875,12308591.0,0.20787851512432098,0.9230905771255493
final_lr010_seed42,0.1,42,0,1,438.2724609375,192082.75,0.02596866525709629,0.014405366964638233
final_lr010_seed42,0.1,42,0,2,399.9580383300781,159966.4375,0.02369844727218151,0.011996784247457981
final_lr010_seed42,0.1,42,0,3,284.2510070800781,80798.6328125,0.016842534765601158,0.006059544626623392
final_lr010_seed42,0.1,42,0,4,260.21112060546875,67709.828125,0.015418116003274918,0.005077941343188286
final_lr010_seed42,0.1,42,0,5,187.68228149414062,35224.640625,0.011120612733066082,0.0026416941545903683
final_lr010_seed42,0.1,42,0,6,173.05979919433594,29949.693359375,0.01025419682264328,0.0022460962645709515
final_lr010_seed42,0.1,42,0,7,153.91880798339844,23691.0,0.009120048023760319,0.0017767215613275766
final_lr010_seed42,0.1,42,0,8,142.39788818359375,20277.158203125,0.008437407203018665,0.0015206983080133796
final_lr010_seed42,0.1,42,0,9,127.46954345703125,16248.484375,0.007552867755293846,0.001218565390445292
final_lr010_seed42,0.1,42,0,10,119.95173645019531,14388.4189453125,0.0071074203588068485,0.0010790685191750526
final_lr010_seed42,0.1,42,0,11,112.34469604492188,12621.3310546875,0.0066566853784024715,0.000946544692851603
final_lr010_seed42,0.1,42,0,12,106.27236938476562,11293.81640625,0.0062968856655061245,0.0008469868917018175
final_lr010_seed42,0.1,42,0,13,98.55500030517578,9713.087890625,0.0058396137319505215,0.0007284391322173178
final_lr010_seed42,0.1,42,0,14,98.09423065185547,9622.478515625,0.005812312010675669,0.0007216438534669578
final_lr010_seed42,0.1,42,0,15,93.22691345214844,8691.2578125,0.005523912142962217,0.0006518063601106405
final_lr010_seed42,0.1,42,0,16,86.20729064941406,7431.69677734375,0.005107983015477657,0.0005573448142968118
final_lr010_seed42,0.1,42,0,17,85.66571044921875,7338.61376953125,0.005075893364846706,0.0005503639695234597
