run_name,lr,seed,epoch,component_index,singular_value,singular_energy,normalized_singular_mass,normalized_energy_mass
final_lr005_seed42,0.05,42,0,0,3508.360107421875,12308591.0,0.20787851512432098,0.9230905771255493
final_lr005_seed42,0.05,42,0,1,438.2724609375,192082.75,0.02596866525709629,0.014405366964638233
final_lr005_seed42,0.05,42,0,2,399.9580383300781,159966.4375,0.02369844727218151,0.011996784247457981
final_lr005_seed42,0.05,42,0,3,284.2510070800781,80798.6328125,0.016842534765601158,0.006059544626623392
final_lr005_seed42,0.05,42,0,4,260.21112060546875,67709.828125,0.015418116003274918,0.005077941343188286
final_lr005_seed42,0.05,42,0,5,187.68228149414062,35224.640625,0.011120612733066082,0.0026416941545903683
final_lr005_seed42,0.05,42,0,6,173.05979919433594,29949.693359375,0.01025419682264328,0.0022460962645709515
final_lr005_seed42,0.05,42,0,7,153.91880798339844,23691.0,0.009120048023760319,0.0017767215613275766
final_lr005_seed42,0.05,42,0,8,142.39788818359375,20277.158203125,0.008437407203018665,0.0015206983080133796
final_lr005_seed42,0.05,42,0,9,127.46954345703125,16248.484375,0.007552867755293846,0.001218565390445292
final_lr005_seed42,0.05,42,0,10,119.95173645019531,14388.4189453125,0.0071074203588068485,0.0010790685191750526
final_lr005_seed42,0.05,42,0,11,112.34469604492188,12621.3310546875,0.0066566853784024715,0.000946544692851603
final_lr005_seed42,0.05,42,0,12,106.27236938476562,11293.81640625,0.0062968856655061245,0.0008469868917018175
final_lr005_seed42,0.05,42,0,13,98.55500030517578,9713.087890625,0.0058396137319505215,0.0007284391322173178
final_lr005_seed42,0.05,42,0,14,98.09423065185547,9622.478515625,0.005812312010675669,0.0007216438534669578
final_lr005_seed42,0.05,42,0,15,93.22691345214844,8691.2578125,0.005523912142962217,0.0006518063601106405
final_lr005_seed42,0.05,42,0,16,86.20729064941406,7431.69677734375,0.005107983015477657,0.0005573448142968118
final_lr005_seed42,0.05,42,0,17,85.66571044921875,7338.61376953125,0.005075893364846706,0.0005503639695234597
final_lr005_seed42,0.05,42,0,18,82.00786590576172,6725.2900390625,0.004859157372266054,0.0005043673445470631
final_lr005_seed42,0.05,42,0,19,80.7892074584961,6526.89599609375,0.004786949139088392,0.000489488709717989
final_lr005_seed42,0.05,42,0,20,77.83760070800781,6058.69189453125,0.004612059332430363,0.0004543754330370575
final_lr005_seed42,0.05,42,0,21,74.26549530029297,5515.36376953125,0.004400403704494238,0.00041362817864865065
final_lr005_seed42,0.05,42,0,22,71.95223999023438,5177.125,0.004263338167220354,0.00038826174568384886
final_lr005_seed42,0.05,42,0,23,70.61548614501953,4986.546875,0.004184132441878319,0.0003739692328963429
final_lr005_seed42,0.05,42,0,24,69.19522094726562,4787.978515625,0.004099978134036064,0.00035907747223973274
final_lr005_seed42,0.05,42,0,25,67.140869140625,4507.896484375,0.0039782533422112465,0.00033807253930717707
final_lr005_seed42,0.05,42,0,26,66.50984191894531,4423.55908203125,0.003940863069146872,0.00033174760756082833
final_lr005_seed42,0.05,42,0,27,64.72191619873047,4188.92626953125,0.00383492442779243,0.000314151169732213
final_lr005_seed42,0.05,42,0,28,63.80227279663086,4070.72998046875,0.0037804334424436092,0.0003052869578823447
final_lr005_seed42,0.05,42,0,29,62.33253860473633,3885.345458984375,0.0036933482624590397,0.0002913839416578412
final_lr005_seed42,0.05,42,0,30,60.710201263427734,3685.728515625,0.003597221104428172,0.000276413542451337
final_lr005_seed42,0.05,42,0,31,60.0136833190918,3601.64208984375,0.0035559507086873055,0.0002701074117794633
final_lr005_seed42,0.05,42,0,32,59.03644561767578,3485.302001953125,0.00349804712459445,0.0002613824326545
final_lr005_seed42,0.05,42,0,33,57.951847076416016,3358.41650390625,0.0034337821416556835,0.000251866556936875
final_lr005_seed42,0.05,42,0,34,57.06622314453125,3256.5537109375,0.0033813067711889744,0.00024422729620710015
final_lr005_seed42,0.05,42,0,35,56.26679229736328,3165.951904296875,0.0033339387737214565,0.0002374325558776036
final_lr005_seed42,0.05,42,0,36,55.8414306640625,3118.265380859375,0.003308735089376569,0.00023385627719108015
final_lr005_seed42,0.05,42,0,37,55.73176956176758,3106.030029296875,0.0033022372517734766,0.00023293867707252502
final_lr005_seed42,0.05,42,0,38,55.107513427734375,3036.838134765625,0.0032652486115694046,0.00022774959506932646
final_lr005_seed42,0.05,42,0,39,54.92528533935547,3016.786865234375,0.0032544513233006,0.0002262458292534575
final_lr005_seed42,0.05,42,0,40,53.95037078857422,2910.642578125,0.003196685342118144,0.00021828548051416874
final_lr005_seed42,0.05,42,0,41,53.17091751098633,2827.146484375,0.003150500822812319,0.00021202363132033497
final_lr005_seed42,0.05,42,0,42,52.28966522216797,2734.208984375,0.0030982845928519964,0.00020505372958723456
final_lr005_seed42,0.05,42,0,43,52.00745391845703,2704.775146484375,0.003081562928855419,0.00020284632046241313
final_lr005_seed42,0.05,42,0,44,50.6171989440918,2562.100830078125,0.0029991872143000364,0.00019214636995457113
final_lr005_seed42,0.05,42,0,45,50.28572463989258,2528.654052734375,0.0029795465525239706,0.00018963801267091185
final_lr005_seed42,0.05,42,0,46,49.97829055786133,2497.82958984375,0.002961330348625779,0.00018732630996964872
final_lr005_seed42,0.05,42,0,47,49.345943450927734,2435.022216796875,0.002923862310126424,0.0001826160296332091
final_lr005_seed42,0.05,42,0,48,48.59540557861328,2361.513427734375,0.0028793911915272474,0.00017710319662000984
final_lr005_seed42,0.05,42,0,49,47.76315689086914,2281.319091796875,0.002830078359693289,0.00017108896281570196
final_lr005_seed42,0.05,42,0,50,47.271419525146484,2234.587158203125,0.0028009419329464436,0.0001675842795521021
final_lr005_seed42,0.05,42,0,51,46.7437858581543,2184.9814453125,0.0027696783654391766,0.00016386406787205487
final_lr005_seed42,0.05,42,0,52,46.31513977050781,2145.09228515625,0.002744280034676194,0.00016087254334706813
final_lr005_seed42,0.05,42,0,53,45.84650802612305,2101.90234375,0.0027165126521140337,0.00015763349074404687
final_lr005_seed42,0.05,42,0,54,45.43719482421875,2064.53857421875,0.0026922598481178284,0.00015483137394767255
final_lr005_seed42,0.05,42,0,55,44.8095588684082,2007.8966064453125,0.002655070973560214,0.0001505834807176143
final_lr005_seed42,0.05,42,0,56,43.99039077758789,1935.154541015625,0.002606533234938979,0.0001451281423214823
final_lr005_seed42,0.05,42,0,57,43.8583984375,1923.55908203125,0.0025987124536186457,0.00014425853441935033
final_lr005_seed42,0.05,42,0,58,43.538692474365234,1895.6177978515625,0.002579769119620323,0.0001421630586264655
final_lr005_seed42,0.05,42,0,59,43.00740432739258,1849.6368408203125,0.002548289019614458,0.00013871467672288418
final_lr005_seed42,0.05,42,0,60,42.7827262878418,1830.3616943359375,0.002534976229071617,0.0001372691331198439
final_lr005_seed42,0.05,42,0,61,42.48249053955078,1804.761962890625,0.0025171865709125996,0.000135349269839935
final_lr005_seed42,0.05,42,0,62,41.989131927490234,1763.087158203125,0.0024879539851099253,0.00013222383859101683
final_lr005_seed42,0.05,42,0,63,41.46433639526367,1719.2911376953125,0.00245685875415802,0.00012893932580482215
final_lr005_seed42,0.05,42,0,64,41.30452346801758,1706.0635986328125,0.0024473892990499735,0.00012794732174370438
final_lr005_seed42,0.05,42,0,65,40.957664489746094,1677.5302734375,0.0024268371053040028,0.0001258074480574578
final_lr005_seed42,0.05,42,0,66,40.700897216796875,1656.56298828125,0.0024116230197250843,0.0001242349826497957
final_lr005_seed42,0.05,42,0,67,40.498104095458984,1640.096435546875,0.0023996070958673954,0.00012300006346777081
final_lr005_seed42,0.05,42,0,68,40.06234359741211,1604.9913330078125,0.0023737873416393995,0.0001203673382406123
final_lr005_seed42,0.05,42,0,69,39.7219352722168,1577.8321533203125,0.002353617222979665,0.00011833052121801302
final_lr005_seed42,0.05,42,0,70,39.394447326660156,1551.9224853515625,0.0023342128843069077,0.00011638740397756919
final_lr005_seed42,0.05,42,0,71,39.25102615356445,1540.64306640625,0.002325714798644185,0.00011554150114534423
final_lr005_seed42,0.05,42,0,72,38.8788948059082,1511.5684814453125,0.0023036652710288763,0.00011336103489156812
final_lr005_seed42,0.05,42,0,73,38.19853973388672,1459.12841796875,0.002263352507725358,0.00010942825610982254
final_lr005_seed42,0.05,42,0,74,37.866886138916016,1433.901123046875,0.0022437013685703278,0.00010753631795523688
final_lr005_seed42,0.05,42,0,75,37.69080352783203,1420.5966796875,0.002233267994597554,0.00010653854405973107
final_lr005_seed42,0.05,42,0,76,37.377349853515625,1397.0662841796875,0.002214695094153285,0.00010477386967977509
final_lr005_seed42,0.05,42,0,77,37.23448944091797,1386.4072265625,0.002206230303272605,0.0001039744820445776
final_lr005_seed42,0.05,42,0,78,37.08244323730469,1375.1075439453125,0.002197221154347062,0.00010312705853721127
final_lr005_seed42,0.05,42,0,79,36.68440246582031,1345.745361328125,0.0021736363414674997,0.00010092502634506673
final_lr005_seed42,0.05,42,0,80,36.31685256958008,1318.913818359375,0.0021518582943826914,9.891277295537293e-05
final_lr005_seed42,0.05,42,0,81,36.20319747924805,1310.6715087890625,0.002145123900845647,9.829463670030236e-05
final_lr005_seed42,0.05,42,0,82,35.92753982543945,1290.7880859375,0.0021287905983626842,9.680346556706354e-05
final_lr005_seed42,0.05,42,0,83,35.50139236450195,1260.348876953125,0.0021035403478890657,9.452066296944395e-05
final_lr005_seed42,0.05,42,0,84,35.27924346923828,1244.625,0.002090377500280738,9.334144124295563e-05
final_lr005_seed42,0.05,42,0,85,35.077022552490234,1230.3974609375,0.002078395336866379,9.227443661075085e-05
final_lr005_seed42,0.05,42,0,86,34.756866455078125,1208.039794921875,0.0020594254601746798,9.059770673047751e-05
final_lr005_seed42,0.05,42,0,87,34.57929992675781,1195.72802734375,0.002048904076218605,8.967438043328002e-05
final_lr005_seed42,0.05,42,0,88,34.37595748901367,1181.7064208984375,0.0020368555560708046,8.862282265909016e-05
final_lr005_seed42,0.05,42,0,89,34.11795425415039,1164.0347900390625,0.002021568361669779,8.729752153158188e-05
final_lr005_seed42,0.05,42,0,90,33.9140510559082,1150.162841796875,0.002009486546739936,8.62571905599907e-05
final_lr005_seed42,0.05,42,0,91,33.75926971435547,1139.688232421875,0.0020003155805170536,8.547164179617539e-05
final_lr005_seed42,0.05,42,0,92,33.540199279785156,1124.9449462890625,0.0019873350393027067,8.436595817329362e-05
final_lr005_seed42,0.05,42,0,93,33.43026351928711,1117.58251953125,0.0019808211363852024,8.381380757782608e-05
final_lr005_seed42,0.05,42,0,94,33.33335876464844,1111.11279296875,0.0019750792998820543,8.332860306836665e-05
final_lr005_seed42,0.05,42,0,95,33.245330810546875,1105.2520751953125,0.0019698634278029203,8.288907702080905e-05
final_lr005_seed42,0.05,42,0,96,32.96383285522461,1086.6142578125,0.0019531839061528444,8.149132190737873e-05
final_lr005_seed42,0.05,42,0,97,32.53102493286133,1058.267578125,0.0019275391241535544,7.936544716358185e-05
